"","id","study","group","fitness","trait","optimum","sd","optimumtest","samplesize","linear","linear.se","linear.95CI.l","linear.95CI.u","linear.effsamp","linear.pMCMC","quadratic","quadratic.se","quadratic.95CI.l","quadratic.95CI.u","quadratic.effsamp","quadratic.pMCMC"
"50",15,"Ensing, Sora and Eckert (2021)","2014; T3-MH; set","total seed number","gdd.to.mat",0.0348589461973925,7.58726350648769,0.899,2361,2365.57706712454,98304.8291283682,-183959.853033806,196594.640637421,897.150634415338,0.984,1495.10771997098,96255.4014353074,-173513.801023463,182022.921687854,1000,0.998
"51",15,"Ensing, Sora and Eckert (2021)","2014; T3-ML; set","total seed number","gdd.to.emerge",0.0275171047243312,10.4540731235902,0.903,1546,-2457.18242296372,99332.2382871038,-195858.885952067,188466.119138531,868.781300076094,0.986,-1532.30540277225,98530.3287568143,-207422.169220409,171382.135713579,1000,0.992
"52",15,"Ensing, Sora and Eckert (2021)","2014; T3-ML; set","total seed number","gdd.emerge.to.fl",0.0010935118570751,10.4747858741111,0.907,2340,-256.552224685585,100010.900717323,-188003.829016975,196460.298888228,799.524946977125,0.996,-229.500009523806,99788.0044030011,-181903.080253853,202590.302570275,1000,0.97
"53",15,"Ensing, Sora and Eckert (2021)","2014; T3-ML; set","total seed number","gdd.to.fl",0.00855390928352195,9.37512724698903,0.918,4300,-2084.41390180308,95374.4046042445,-206432.044759077,175753.488335187,1018.93356943592,0.972,658.475731009836,102439.05700655,-200705.548726227,189903.790775502,1161.44420548404,0.98
"54",15,"Ensing, Sora and Eckert (2021)","2014; T3-ML; set","total seed number","gdd.fl.to.mat",0.0172699315477522,9.57265663889726,0.896,2361,3565.3254085828,101189.407513585,-182958.665032476,205162.096535222,999.999999999999,0.972,524.825710564248,100853.965163225,-210546.636783352,185234.346977222,1052.7371417766,0.99
"55",15,"Ensing, Sora and Eckert (2021)","2014; T3-ML; set","total seed number","gdd.to.mat",-0.0463165254053305,19.2710706019271,0.908,2361,536.534160121319,103071.094011442,-183440.337855015,220378.008436119,729.635039686803,0.972,-908.741875942146,99108.0184091873,-180417.211696049,205543.197599037,1122.4495818822,0.98
"56",15,"Ensing, Sora and Eckert (2021)","2015; T1-H; set","total seed number","gdd.to.emerge",-0.008246906664162,10.1579688773728,0.891,1546,2707.47463708267,100945.561105328,-206090.908359808,188402.987000776,1000,0.98,-3805.09210873354,99043.7443710759,-191494.653757342,192733.095681965,1000,0.94
"57",15,"Ensing, Sora and Eckert (2021)","2015; T1-H; set","total seed number","gdd.emerge.to.fl",-0.00243526216705702,12.7293372326286,0.884,2340,-3437.57209929677,105611.240023944,-192255.281879108,226527.45470656,1000,0.998,-4521.32443043995,97881.8386726216,-185663.231403279,199882.298801009,1000,0.982
"58",15,"Ensing, Sora and Eckert (2021)","2015; T1-H; set","total seed number","gdd.to.fl",-0.00215716901244847,13.8752884957936,0.882,4300,1867.84198402124,97974.6822812205,-192358.852476343,199284.622786132,999.999999999999,0.978,7725.05081435886,96173.9065199117,-175054.275381336,191747.297976949,1000,0.984
"59",15,"Ensing, Sora and Eckert (2021)","2015; T1-H; set","total seed number","gdd.fl.to.mat",0.0306133014902984,13.7541046859274,0.898,2361,751.762983664851,100128.924116706,-198579.866163781,198607.180004179,999.999999999998,0.982,-876.832917118283,101015.925448693,-194192.469176791,180244.222733495,999.999999999999,0.992
"60",15,"Ensing, Sora and Eckert (2021)","2015; T1-H; set","total seed number","gdd.to.mat",0.00478152681424079,33.6266368191774,0.898,2361,3885.55539446022,102123.672823584,-184264.311651358,218720.720151442,1000,0.978,-2242.84087490969,102621.909337916,-210828.571564723,175277.30922011,832.968659610522,0.998
"61",15,"Ensing, Sora and Eckert (2021)","2015; T1-L; set","total seed number","gdd.to.emerge",-0.0513045086238304,15.8174922208906,0.899,1546,318.096502564927,99732.2879373699,-190294.455877231,202469.817583225,1000,0.978,-1633.60542002835,98581.2409175966,-188162.368153309,191302.409853919,1022.07466516015,0.998
"62",15,"Ensing, Sora and Eckert (2021)","2015; T1-L; set","total seed number","gdd.emerge.to.fl",0.0122807266233305,13.4255321007211,0.897,2340,-1254.15867247377,97035.2591768127,-194612.067014941,175507.143906411,999.999999999999,0.984,-3540.66658179436,100821.226808553,-194758.742060264,194440.896199013,1000,0.94
"63",15,"Ensing, Sora and Eckert (2021)","2015; T1-L; set","total seed number","gdd.to.fl",0.00253999333784637,60.3988927983533,0.882,4300,-1997.45517459803,99258.7884336646,-190063.187713298,189508.874818469,1000,0.98,-1743.83334459894,100388.001710295,-195431.201212821,205358.933585697,1000,0.994
"64",15,"Ensing, Sora and Eckert (2021)","2015; T1-L; set","total seed number","gdd.fl.to.mat",0.00128642588729173,13.1878778487764,0.888,2361,-1887.94665916938,104742.348495406,-193264.080901867,211901.960133,831.295512425079,0.944,-2344.9995146206,98554.798280053,-185472.082312869,180814.862161863,1095.64847111279,0.966
"65",15,"Ensing, Sora and Eckert (2021)","2015; T1-L; set","total seed number","gdd.to.mat",0.0192749981433309,25.2384417027534,0.887,2361,-338.181549035894,102669.453279608,-201710.540394446,193740.148283415,1000,0.996,1436.55987962678,97511.7674504933,-179406.648989739,203832.688228317,1235.57013007957,0.992
"66",15,"Ensing, Sora and Eckert (2021)","2015; T1-MH; set","total seed number","gdd.emerge.to.fl",0.00855969606793426,141.581210094266,0.905,2340,864.435920207467,103726.374223629,-218490.79177725,189747.95949805,1075.71797726644,0.992,1842.59930632145,101083.352552163,-181808.895457675,204673.245423583,1000,0.998
"67",15,"Ensing, Sora and Eckert (2021)","2015; T1-MH; set","total seed number","gdd.to.fl",-0.00827298020218284,5.20314033268873,0.898,4300,259.646594667736,99291.9154131747,-192228.734317312,178647.260236556,1000,0.97,-3736.82618092414,102147.715990795,-218967.957852313,188364.985630074,829.185532265474,0.948
"68",15,"Ensing, Sora and Eckert (2021)","2015; T1-MH; set","total seed number","gdd.fl.to.mat",0.0219517101254595,12.799619017442,0.88,2361,-2068.84553967786,97224.3813069028,-173027.688855379,205120.739071596,1101.12424347071,0.97,-86.5349916506191,98470.4855596232,-195613.297717727,182591.426847958,1000,0.98
"69",15,"Ensing, Sora and Eckert (2021)","2015; T1-MH; set","total seed number","gdd.to.mat",0.0341841137916348,17.2384428592111,0.876,2361,-5848.96343150968,103692.205517408,-199824.738694641,192373.379400811,1000,0.934,2432.05885852954,98459.0199552676,-194791.646455976,183558.810100754,1000,0.994
"70",15,"Ensing, Sora and Eckert (2021)","2015; T1-ML; set","total seed number","gdd.to.fl",-0.0794058802538387,14.2715140446965,0.898,4300,-1708.1950830687,98185.5908389057,-187064.965040372,182462.036687653,1225.16485016178,0.99,3501.75660839154,102425.815318881,-208635.531344347,197781.445521032,1000,0.976
"71",15,"Ensing, Sora and Eckert (2021)","2015; T1-ML; set","total seed number","gdd.fl.to.mat",0.0172054688869434,10.2715461352378,0.891,2361,4013.08606894232,99321.5742431365,-210558.52057403,182684.689749545,1000,0.956,-1610.40763093821,100187.63211784,-191353.837466794,192475.096225251,999.999999999999,0.962
"72",15,"Ensing, Sora and Eckert (2021)","2015; T1-ML; set","total seed number","gdd.to.mat",0.0334257017460468,15.1314572686634,0.896,2361,690.605372586551,100121.723765982,-191404.298975315,193885.074833196,1000,0.952,2047.17421681253,100394.85496282,-178494.112358547,200850.622485919,1000,0.988
"73",15,"Ensing, Sora and Eckert (2021)","2015; T2-H; set","total seed number","gdd.to.emerge",-0.00738498140671717,5.73869680851276,0.891,1546,1888.84842484921,98074.45089424,-174199.859274832,212479.467753345,1183.31589519085,0.978,1104.60598478779,99939.5880887718,-203792.724354029,186733.333900425,757.67492597369,0.974
"74",15,"Ensing, Sora and Eckert (2021)","2015; T2-H; set","total seed number","gdd.emerge.to.fl",-0.0438244304530358,21.3688510664561,0.89,2340,2297.17928653351,98139.321073317,-194481.251066426,185108.995657044,1000,0.976,2216.49241089747,96471.0420896012,-173596.073924712,203592.734491421,1000,0.984
"75",15,"Ensing, Sora and Eckert (2021)","2015; T2-H; set","total seed number","gdd.to.fl",-0.00144397930831215,18.9758255447293,0.909,4300,770.154612710346,98985.8135702937,-174656.176548361,214030.730426409,1000,0.994,8069.24962753335,101583.465691699,-183515.938762337,202532.907810903,1000,0.93
"76",15,"Ensing, Sora and Eckert (2021)","2015; T2-H; set","total seed number","gdd.fl.to.mat",0.0192164685798247,86.2231114220695,0.895,2361,-4479.33960640001,102968.978264156,-197381.69259652,186899.263194805,1000,0.966,1236.31358585889,99790.4924509813,-189916.883195601,202574.224601298,1000,0.976
"77",15,"Ensing, Sora and Eckert (2021)","2015; T2-H; set","total seed number","gdd.to.mat",-0.0240494827582886,12.5931841210181,0.896,2361,-1308.68977244091,95483.0056423578,-180961.200976405,183319.319664433,1000,0.986,10418.3495713048,99169.6372530448,-165326.207343344,202984.695702411,812.426833469421,0.932
"78",15,"Ensing, Sora and Eckert (2021)","2015; T2-L; set","total seed number","gdd.to.fl",0.0261702121305526,40.3818712777011,0.893,4300,-769.170377801485,97997.09704383,-185473.299638471,192905.874613433,1000,0.99,-3317.04595356323,100314.082068199,-193421.702359567,205076.76752207,1000,0.974
"79",15,"Ensing, Sora and Eckert (2021)","2015; T2-L; set","total seed number","gdd.fl.to.mat",0.0276698655727403,39.5691922639455,0.897,2361,-352.197046263967,96861.5290186481,-190940.457771706,192183.503485109,798.411292146678,0.96,-5626.22533997158,100596.171639472,-206338.90360032,180963.095927073,1000,0.952
"80",15,"Ensing, Sora and Eckert (2021)","2015; T2-L; set","total seed number","gdd.to.mat",0.014484583007907,12.2067806957397,0.9,2361,-2137.83291320002,100782.870426865,-184753.040476423,223628.168338468,1000,0.966,-2381.91176610794,100478.932234318,-212303.62227411,175060.472937958,1000,0.974
"81",15,"Ensing, Sora and Eckert (2021)","2015; T2-MH; set","total seed number","gdd.emerge.to.fl",-0.0126187090750508,17.1980045219849,0.919,2340,5716.90591663948,101871.308746664,-204500.784421787,186029.596040206,1000,0.93,1455.90470411845,103579.306510302,-218762.603828093,188217.759980084,1000,0.97
"82",15,"Ensing, Sora and Eckert (2021)","2015; T2-MH; set","total seed number","gdd.to.fl",0.0364370948546072,15.2803141478662,0.897,4300,5478.75273011236,100021.744294379,-186380.081129256,206784.172385341,1014.58992013518,0.97,1537.03356160087,99176.6161873636,-178176.557220908,202940.118178795,1000,0.986
"83",15,"Ensing, Sora and Eckert (2021)","2015; T2-MH; set","total seed number","gdd.fl.to.mat",-0.037301810623201,8.09066597319293,0.903,2361,-6577.91816230846,99130.1441593003,-209462.396991011,182901.522733539,1000,0.904,-1769.22858703802,100171.241385072,-216961.844834912,187876.251198683,1000,0.984
"84",15,"Ensing, Sora and Eckert (2021)","2015; T2-MH; set","total seed number","gdd.to.mat",0.0229853343091201,62.4048687582228,0.886,2361,4069.18143508381,101055.625748873,-184077.703653533,202795.867758272,1000,0.96,-5239.39417205066,99971.1497989918,-225464.744804362,168359.030707203,1000,0.992
"85",15,"Ensing, Sora and Eckert (2021)","2015; T2-ML; set","total seed number","gdd.emerge.to.fl",-0.0175995091744843,20.0764545928798,0.914,2340,2724.77345540585,101224.818197962,-188824.75905232,217238.672771342,1000,0.972,1906.79892008889,99009.265010285,-179441.949471265,194749.369788914,999.999999999999,0.976
"86",15,"Ensing, Sora and Eckert (2021)","2015; T2-ML; set","total seed number","gdd.to.fl",-0.0158004408213283,52.3200518483354,0.889,4300,3084.68518869751,94788.4647885625,-180828.764729423,175572.755063792,1000,0.972,2434.34435315516,96076.6949897978,-163046.504334906,204377.799843568,1000,0.996
"87",15,"Ensing, Sora and Eckert (2021)","2015; T2-ML; set","total seed number","gdd.fl.to.mat",-0.00647357641275002,23.9739176618891,0.905,2361,1753.56302565976,98045.8184437407,-181967.103392614,196260.580010341,1000,0.992,-1198.62133287318,99127.8639986202,-195444.928074705,188476.835908371,788.562598630134,0.998
"88",15,"Ensing, Sora and Eckert (2021)","2015; T2-ML; set","total seed number","gdd.to.mat",0.0181824612997742,10.9388545265114,0.89,2361,-273.69167627189,99762.270334069,-194811.126148466,178040.277270743,1000,0.988,2552.14800617865,95271.434606161,-175924.338755962,189161.439068442,999.999999999999,0.956
"89",15,"Ensing, Sora and Eckert (2021)","2015; T3-L; set","total seed number","gdd.to.emerge",-0.0139751425297979,26.052148492182,0.899,1546,2797.17169666934,98819.2479503868,-182106.834734618,196815.572788393,1000,0.996,5559.07094960257,103181.104452155,-194567.344052168,192590.457670636,999.999999999999,0.958
"90",15,"Ensing, Sora and Eckert (2021)","2015; T3-L; set","total seed number","gdd.emerge.to.fl",0.00792617165824346,8.83115674515123,0.897,2340,-415.585598885931,101122.816988418,-194997.099873112,207611.057602259,1000,0.99,2943.6679084448,99207.8572963685,-188953.555666576,198368.310615201,1337.31930673896,0.948
"91",15,"Ensing, Sora and Eckert (2021)","2015; T3-L; set","total seed number","gdd.to.fl",-0.00614015250919565,12.2489966286768,0.892,4300,-1016.12648628502,103458.86298494,-209766.559030434,193696.512558876,999.999999999999,0.974,3681.28555455731,102651.814441231,-195380.909297504,193678.700958754,977.340821048233,0.976
"92",15,"Ensing, Sora and Eckert (2021)","2015; T3-L; set","total seed number","gdd.fl.to.mat",0.0259874096726518,94.027088671302,0.892,2361,663.17286752103,98921.009942736,-205130.175065467,176990.547257261,905.857156362904,0.972,-1482.04147321493,98052.1870682862,-178323.289440949,194042.412961995,1000,0.966
"93",15,"Ensing, Sora and Eckert (2021)","2015; T3-L; set","total seed number","gdd.to.mat",-0.00642643148113026,42.0469114132104,0.889,2361,-4178.20168098758,98349.0957457219,-187868.440665373,203040.022912673,586.547209804601,1,4602.60590363304,103073.896259701,-184971.580488279,214202.858290761,1105.19778314898,0.992
"94",15,"Ensing, Sora and Eckert (2021)","2015; T3-MarmH; set","total seed number","gdd.emerge.to.fl",0.00970593452520015,35.5486198863753,0.894,2340,595.0899896207,96325.089416644,-167822.358300853,190030.033974657,1000,0.99,-2187.23966763058,101940.159949394,-212161.294460083,188579.089911905,1000,0.978
"95",15,"Ensing, Sora and Eckert (2021)","2015; T3-MarmH; set","total seed number","gdd.to.fl",0.0278002115341599,35.6509731966735,0.885,4300,49.8711174198257,99181.8964363123,-183641.101614396,184167.579444696,1000,0.982,-5555.00361941393,99239.7693231881,-210290.35318096,180004.377931944,1000,0.978
"96",15,"Ensing, Sora and Eckert (2021)","2015; T3-MarmH; set","total seed number","gdd.fl.to.mat",-0.042687905649233,11.6216945679098,0.904,2361,2423.91735909718,98521.9561256288,-180547.696953585,199218.057985547,999.171435891413,0.996,3591.90405936848,101515.849160186,-226168.239776481,174352.079002965,1101.52966427436,0.972
"97",15,"Ensing, Sora and Eckert (2021)","2015; T3-MarmH; set","total seed number","gdd.to.mat",-0.0196948609869245,78.7075455762964,0.898,2361,-2992.62570204983,99688.7177372831,-183475.446808738,205324.089267974,1000,0.958,-3584.12231309662,99989.0146696306,-190731.413349016,198052.926872122,1000,0.97
"98",15,"Ensing, Sora and Eckert (2021)","2015; T3-MH; set","total seed number","gdd.to.emerge",-0.0394071714425717,22.6454473460731,0.912,1546,3487.35678834034,95562.7057789527,-184849.750574755,185795.532662768,1000,0.972,-7240.19251830513,104120.933928995,-208138.042743303,199007.925966205,1000,0.94
"99",15,"Ensing, Sora and Eckert (2021)","2015; T3-MH; set","total seed number","gdd.emerge.to.fl",0.0265906489646487,21.5464735431948,0.876,2340,-2290.19105549568,99639.5235235816,-174216.440541246,212784.705706147,881.793956932885,0.966,-1646.02360949187,99608.8656642148,-188657.110887571,192166.896857209,888.154251596974,0.96
"100",15,"Ensing, Sora and Eckert (2021)","2015; T3-MH; set","total seed number","gdd.to.fl",0.0297076586192384,9.79899600531065,0.907,4300,3458.61924275172,100201.287198472,-172603.297600428,204795.171838469,1000,0.996,-1567.12497859936,101346.473882928,-192243.37273591,194702.005317829,1099.98956541725,0.984
"101",15,"Ensing, Sora and Eckert (2021)","2015; T3-MH; set","total seed number","gdd.fl.to.mat",-0.0176925121823971,144.892737133223,0.898,2361,-5911.85872016917,96734.7002417684,-184515.227711634,190909.223128255,1121.69398298855,0.96,4906.34157251588,102008.471416274,-175645.27712866,224460.749281172,1000,0.95
"102",15,"Ensing, Sora and Eckert (2021)","2015; T3-MH; set","total seed number","gdd.to.mat",0.0376883430745609,7.66895997694116,0.893,2361,2854.21785108604,102461.04565942,-200857.705712756,196395.172866965,872.912516192675,0.984,759.008911058046,95006.5356887529,-185942.512470359,182225.525566107,999.999999999999,0.992
"103",15,"Ensing, Sora and Eckert (2021)","2015; T3-ML; set","total seed number","gdd.to.emerge",0.00234126953987269,31.637565402918,0.893,1546,-2861.75369273895,99018.5361721853,-210007.098406733,172783.458830227,1114.29818701699,0.958,1534.47935243449,99902.4929742011,-187215.843957737,182508.045409236,1000,0.996
"104",15,"Ensing, Sora and Eckert (2021)","2015; T3-ML; set","total seed number","gdd.emerge.to.fl",0.00365474907405311,1525.9986430143,0.909,2340,-1823.22707720177,100613.341226406,-187022.768800127,197023.116010966,999.999999999999,0.964,1644.09676069075,102445.791124678,-185558.93832399,206044.309046666,1000,0.992
"105",15,"Ensing, Sora and Eckert (2021)","2015; T3-ML; set","total seed number","gdd.to.fl",0.0348734836496799,39.0515396678062,0.9,4300,-1829.10954591411,102127.484032747,-202686.162027953,186966.080726792,1020.68688445934,0.956,-2617.95370707534,98466.3005936327,-209412.984743807,165502.796904953,1000,0.998
"106",15,"Ensing, Sora and Eckert (2021)","2015; T3-ML; set","total seed number","gdd.fl.to.mat",-0.00287751314710262,19.8569889195827,0.902,2361,-2160.09652048669,99342.604184982,-201159.27727332,182463.384522321,1000,0.972,-5734.25305468273,98135.9744326611,-207644.521323531,175278.580423747,1000,0.958
"107",15,"Ensing, Sora and Eckert (2021)","2015; T3-ML; set","total seed number","gdd.to.mat",0.0359787787398401,12.3238159019691,0.908,2361,-1471.54421226882,96663.5270434881,-177275.228518117,197438.330903297,1022.21514931336,0.996,-7591.33741355685,105251.421823167,-201797.584657475,204951.009144356,999.999999999999,0.936
"108",15,"Ensing, Sora and Eckert (2021)","2016; T1-H; set","total seed number","gdd.to.emerge",-0.00121389300753185,10.3266460472436,0.9,1546,-797.724357452179,99680.9498636023,-192461.188243844,195269.987265557,1000,0.98,-320.622047448792,101908.141433614,-195194.562289438,190234.344060694,725.636887385675,0.988
"109",15,"Ensing, Sora and Eckert (2021)","2016; T1-H; set","total seed number","gdd.emerge.to.fl",-0.037904711722786,8.05880644765302,0.884,2340,-2849.0364055347,99922.4210688253,-201680.948504142,182133.302528156,999.999999999999,0.994,504.846772903683,99793.3836555865,-208998.673848316,181045.50263458,1000,0.98
"110",15,"Ensing, Sora and Eckert (2021)","2016; T1-H; set","total seed number","gdd.to.fl",0.00604669430273137,24.5696973351257,0.895,4300,7596.49388619122,98823.1358999236,-178002.355438338,210759.143183943,1000,0.91,238.181546886976,99211.4877116887,-202105.968342305,188950.698369515,813.377310876791,1
"111",15,"Ensing, Sora and Eckert (2021)","2016; T1-H; set","total seed number","gdd.fl.to.mat",0.0362271473267109,12.2861093595304,0.899,2361,3668.27271894663,95523.3015100429,-182347.44187153,186696.404916111,764.771494957631,0.972,-1616.40820776201,97158.0849471784,-166610.750715933,205834.84496907,1000,0.994
"112",15,"Ensing, Sora and Eckert (2021)","2016; T1-H; set","total seed number","gdd.to.mat",-0.0509107053678118,82.0269895272107,0.897,2361,3738.43132393701,97868.5434230814,-186465.040369119,193414.555675436,1105.88000916992,0.992,3322.4789101604,101624.914719812,-188287.147746346,204573.831824042,1000,0.952
"113",15,"Ensing, Sora and Eckert (2021)","2016; T1-L; set","total seed number","gdd.to.emerge",-0.02261375609926,15.9109539093602,0.888,1546,-1605.20222432259,100160.631568008,-186586.76555457,200327.615407231,1000,0.99,-220.532489466355,97534.1083358122,-178655.97438843,189384.725394601,1119.97910613052,0.992
"114",15,"Ensing, Sora and Eckert (2021)","2016; T1-L; set","total seed number","gdd.emerge.to.fl",0.00709061845833462,26.9313554397265,0.892,2340,-2960.99864970168,98993.4308819067,-205740.43464729,180582.604863532,1000,0.99,5545.44059641283,96424.0160674161,-193001.00520333,182789.392419447,1000,0.938
"115",15,"Ensing, Sora and Eckert (2021)","2016; T1-L; set","total seed number","gdd.to.fl",-0.00339660056983653,6.24263957611554,0.912,4300,302.846870754614,98577.7000091656,-204424.577837084,176057.130415758,1000,0.976,1958.7554905508,101005.317931691,-203352.681345531,186244.660603119,1000,0.95
"116",15,"Ensing, Sora and Eckert (2021)","2016; T1-L; set","total seed number","gdd.fl.to.mat",-0.00116356399755921,7.45146653465251,0.905,2361,2419.8596985896,101795.393450997,-192843.295931835,208266.495651558,1000,0.984,-3053.0378931172,104682.293762892,-208733.956298934,197647.2756183,999.999999999999,0.964
"117",15,"Ensing, Sora and Eckert (2021)","2016; T1-L; set","total seed number","gdd.to.mat",-0.0385210481873979,13.1888097140855,0.895,2361,-382.853940151184,101869.64842465,-200277.052695433,207911.955672116,916.202472921942,0.984,-258.249361647062,102143.806448403,-191964.284550103,204809.571091689,1000,0.98
"118",15,"Ensing, Sora and Eckert (2021)","2016; T1-MH; set","total seed number","gdd.to.emerge",0.0325868075679673,27.9776647519903,0.905,1546,-4043.22024240363,99082.5900314382,-190774.111583393,191613.243956045,1000,0.964,1961.55885126376,97061.3922772147,-170971.414765817,197265.775135367,1000,0.966
"119",15,"Ensing, Sora and Eckert (2021)","2016; T1-MH; set","total seed number","gdd.emerge.to.fl",0.000811207083547371,84.9129160807107,0.919,2340,2571.40479219345,100605.171434335,-198974.421117135,199306.296132871,1000,0.964,-241.52413523558,101005.403646411,-190503.303188065,198755.843207354,999.999999999999,0.99
"120",15,"Ensing, Sora and Eckert (2021)","2016; T1-MH; set","total seed number","gdd.to.fl",3.44346430128371e-05,7.36417133720134,0.895,4300,2568.53916501336,101258.561088797,-186591.265275907,209464.39556454,951.440195905673,0.962,2023.47966078665,102923.784512195,-189601.558399881,198858.621988319,1000,0.966
"121",15,"Ensing, Sora and Eckert (2021)","2016; T1-MH; set","total seed number","gdd.fl.to.mat",0.0140056299850513,84.0767531285527,0.884,2361,-805.666733394574,99341.7717588027,-206638.341029672,180211.201762165,1000,0.986,-85.8496759611667,95562.2180461481,-176167.802119245,194155.716582362,1000,0.978
"122",15,"Ensing, Sora and Eckert (2021)","2016; T1-MH; set","total seed number","gdd.to.mat",-0.00335479235119,35.8409852523821,0.888,2361,-703.981216890795,100415.242787359,-193515.477733092,196177.876877719,1005.68188952494,0.99,1772.08201118556,102798.951727416,-191104.436831938,206217.297325669,786.7924276219,0.98
"123",15,"Ensing, Sora and Eckert (2021)","2016; T1-ML; set","total seed number","gdd.emerge.to.fl",-0.052843291419854,60.2844397924586,0.911,2340,3244.65686469326,96324.4550117229,-154759.582280717,215181.971544355,999.999999999997,0.952,3955.83223401639,100818.571766785,-205769.719337872,186633.605434105,1150.02591167979,0.956
"124",15,"Ensing, Sora and Eckert (2021)","2016; T1-ML; set","total seed number","gdd.to.fl",-0.00485693563921409,79.2831555200323,0.892,4300,-4207.62808334013,100085.257860901,-192874.879480956,204075.434238984,999.999999999999,0.964,-3037.015683027,100275.9190476,-184478.256026961,203084.430653173,1000,0.964
"125",15,"Ensing, Sora and Eckert (2021)","2016; T1-ML; set","total seed number","gdd.fl.to.mat",-0.0155381869415884,65.5904019741494,0.886,2361,-567.495514091685,98225.5512842894,-195035.111841663,187689.426139319,1590.99131184298,0.984,3005.12031339085,102309.784800997,-193225.381676504,207788.719075093,1166.37732235108,0.946
"126",15,"Ensing, Sora and Eckert (2021)","2016; T1-ML; set","total seed number","gdd.to.mat",-0.000314744540292322,78.3874437163386,0.891,2361,-72.9942232214514,99468.4249110419,-190542.856208367,197312.413364996,1000,0.986,5352.17727819871,99241.3717879787,-200601.523548737,187075.254258381,999.999999999999,0.926
"127",15,"Ensing, Sora and Eckert (2021)","2016; T2-H; set","total seed number","gdd.to.emerge",-0.0111387054966948,8.8841394103057,0.88,1546,-372.598746086835,101200.645748183,-186305.519063073,212806.403875543,1000,0.986,864.7280160706,103197.864023582,-208550.373230669,184275.728117182,1000,0.964
"128",15,"Ensing, Sora and Eckert (2021)","2016; T2-H; set","total seed number","gdd.emerge.to.fl",-0.00883731018847949,7.82026337658293,0.885,2340,-2701.65089143064,100702.541516308,-204099.521182316,190456.146859842,1000,0.984,1421.27755873367,99157.1325937821,-186662.747606444,205331.276265828,1000,0.99
"129",15,"Ensing, Sora and Eckert (2021)","2016; T2-H; set","total seed number","gdd.to.fl",-0.0213438910868134,20.1825235458637,0.897,4300,-1677.62960117016,94329.345558178,-174461.267790508,178206.678445558,1000,0.994,4812.77943039037,101138.785725433,-182391.814135661,208879.386147383,999.999999999998,0.946
"130",15,"Ensing, Sora and Eckert (2021)","2016; T2-H; set","total seed number","gdd.fl.to.mat",-0.0187406376727037,36.972789230057,0.887,2361,213.206335597282,99670.2209213656,-186808.164600556,211607.699310173,1000,0.99,4417.04250611075,97971.9747760176,-199272.264521862,177679.036386609,1190.69612180193,0.952
"131",15,"Ensing, Sora and Eckert (2021)","2016; T2-H; set","total seed number","gdd.to.mat",0.0074866789283025,49.6086494063253,0.878,2361,1208.12844410499,99860.9436802117,-185575.034922387,191770.081468742,1000,0.982,5832.40782913653,94347.9290143565,-158126.244327663,218404.46933356,999.999999999999,0.934
"132",15,"Ensing, Sora and Eckert (2021)","2016; T2-L; set","total seed number","gdd.to.emerge",0.0225845349585146,167.677947738881,0.909,1546,-7640.50110692212,95846.4204276071,-206298.585379867,170050.439793775,1000,0.922,-1908.63404704714,103407.322035106,-206230.313675317,191094.327210406,1000,0.984
"133",15,"Ensing, Sora and Eckert (2021)","2016; T2-L; set","total seed number","gdd.emerge.to.fl",0.0243631933327568,32.9085399689713,0.887,2340,1260.93674278553,101003.590777637,-187253.760807585,212051.387037431,1037.26780575896,0.978,-544.661021588539,99286.0953079902,-207418.159910635,185218.809200037,1076.89015136274,0.984
"134",15,"Ensing, Sora and Eckert (2021)","2016; T2-L; set","total seed number","gdd.to.fl",0.0148378512105872,6.17051158557931,0.901,4300,3689.27255251915,99691.4149195857,-194165.785939797,192374.569714592,999.999999999999,0.976,4389.43753997556,100092.284898712,-194383.109272645,193390.65228754,999.999999999999,0.978
"135",15,"Ensing, Sora and Eckert (2021)","2016; T2-L; set","total seed number","gdd.fl.to.mat",-0.0469291180716104,17.4802441776277,0.89,2361,7728.56665336782,95236.4466219672,-187007.927610858,188709.098727904,892.147600567313,0.918,-5208.76873614265,101540.39297972,-195535.270100017,197588.427948105,999.999999999999,0.968
"136",15,"Ensing, Sora and Eckert (2021)","2016; T2-L; set","total seed number","gdd.to.mat",0.0213414623836539,53.9784131210441,0.904,2361,-2139.47263746874,102094.547993384,-187267.789265566,198075.4451633,999.999999999999,0.976,-443.372411979424,99704.4542707387,-181517.901433077,200230.434745244,1000,0.994
"137",15,"Ensing, Sora and Eckert (2021)","2016; T2-MH; set","total seed number","gdd.to.emerge",0.00809806881285863,29.6977753656569,0.883,1546,1333.97098543184,102032.767604853,-215053.964513454,177027.850039544,1000,0.972,-4730.45850715294,106060.178283691,-204012.899089902,198767.135319369,1000,0.96
"138",15,"Ensing, Sora and Eckert (2021)","2016; T2-MH; set","total seed number","gdd.emerge.to.fl",0.0109999909651288,50.0156494811365,0.905,2340,980.088521307572,98789.0500288924,-185551.686155736,192782.608501681,999.999999999999,0.956,3255.72939886469,98695.1178722305,-188154.527435692,187581.210788008,1000,0.992
"139",15,"Ensing, Sora and Eckert (2021)","2016; T2-MH; set","total seed number","gdd.to.fl",-0.00832804021369084,5.9330361066007,0.877,4300,-1836.60909212137,97836.561240702,-202210.741862976,174863.555587717,999.999999999999,0.984,2260.00861717285,97701.913587966,-196431.174930257,180842.975663257,1000,0.966
