"","id","study","group","fitness","trait","optimum","sd","optimumtest","samplesize","linear","linear.se","linear.95CI.l","linear.95CI.u","linear.effsamp","linear.pMCMC","quadratic","quadratic.se","quadratic.95CI.l","quadratic.95CI.u","quadratic.effsamp","quadratic.pMCMC"
"30",10,"Blanco-Sánchez et al. (2022)","1","total seed mass","disp_peak",-2.41238624076753,8.81898482968192,0.674,108,-0.116755820464416,0.338624623927696,-0.802285539917648,0.512788060063031,1000,0.732,-0.0298354446212716,0.0650243926797923,-0.159405032798531,0.0906044805087731,999.999999999999,0.674
"31",10,"Blanco-Sánchez et al. (2022)","1","total seed mass","mean_senescence",1.06422993843183,52.3689033734647,0.758,108,0.140152033905563,0.144724085483793,-0.117565921535061,0.444764760039106,1000,0.324,-0.0384059670729748,0.0590198081695365,-0.15176985427388,0.0820675672075595,1000,0.502
"32",10,"Blanco-Sánchez et al. (2022)","1","total seed mass","fvfm",-1.68597764079938,1492.58231921745,0.602,108,0.210613472417573,0.198937297657242,-0.14826007339434,0.636307769644191,999.999999999999,0.284,0.0161223035032216,0.0689286830612872,-0.106533777638106,0.163970964029431,1000,0.822
"33",10,"Blanco-Sánchez et al. (2022)","1","total seed mass","C",0.0142117176309091,121.481986389089,0.827,108,0.0554161440970545,0.128844609514696,-0.182779055125138,0.314727830438642,1000,0.676,-0.0242836725163774,0.0787666753296923,-0.181889862476964,0.131748553314537,999.999999999999,0.728
"34",10,"Blanco-Sánchez et al. (2022)","1","total seed mass","N",-0.159448271548037,45.8450427758446,0.467,108,-0.293506725432919,0.119515101668923,-0.547994102620578,-0.075495232391404,1000,0.016,-0.00153405059544235,0.0676017623890947,-0.139821540884441,0.129531792079433,1000,0.992
"35",10,"Blanco-Sánchez et al. (2022)","1","total seed mass","d13C",0.90863963651327,461.218148286164,0.83,108,-0.231311081855942,0.133438235785445,-0.499850206681003,0.0202058079594281,1000,0.09,0.0976527105055553,0.0829571832837614,-0.0683389858168084,0.256795929606596,1000,0.246
"36",10,"Blanco-Sánchez et al. (2022)","1","total seed mass","d15N",0.139227573171762,5.25026393838753,0.962,108,0.037237990425407,0.145042261637998,-0.281111236912693,0.289666499447776,1000,0.782,-0.138579331542604,0.0674000897795265,-0.278328823389529,-0.00973472936311737,1000,0.056
"37",10,"Blanco-Sánchez et al. (2022)","NA","survival","mean_leafarea",0.0411532275633891,102.090468199992,0.893,118,3522.4759179686,103108.642217057,-222388.988523251,189260.3356951,999.999999999998,0.978,1445.41578265688,102841.549648912,-191732.14893529,202382.594515713,1000,0.994
"38",10,"Blanco-Sánchez et al. (2022)","NA","survival","mean_leafthickness",0.0110670949273142,561.51480940177,0.89,118,-195.653178214714,98980.1862494452,-197354.779390159,186577.992692202,961.694088776743,0.994,8795.36496228918,96740.5798783231,-177450.466677697,191767.613943633,1000,0.942
"39",10,"Blanco-Sánchez et al. (2022)","NA","survival","sla",0.0248180725472979,24.4512896490824,0.901,118,-3349.00165229234,96307.1728949706,-178475.736190775,189924.765642159,1000,0.996,-1280.53801142405,100889.72789767,-194726.950447449,192358.393953696,1000,1
"40",10,"Blanco-Sánchez et al. (2022)","NA","survival","ldmc",-0.00844429364361535,9.9567622899558,0.881,118,1284.4474051666,103650.867423767,-197534.181169565,190347.632251981,1000,0.97,-1060.73280032381,99124.7256146578,-179202.554471208,218562.130815877,1152.35422254906,0.97
"41",10,"Blanco-Sánchez et al. (2022)","NA","survival","fl_onset",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",10,"Blanco-Sánchez et al. (2022)","NA","survival","fl_duration",0.000782643151826294,723.395454645197,0.898,118,642.038234662376,96088.4893087844,-199931.868615229,182364.008532079,886.350281032293,0.938,636.046192630456,101006.599719363,-192634.295987324,198504.523078427,1095.880201269,0.996
"43",10,"Blanco-Sánchez et al. (2022)","NA","survival","fl_peak",0.0181873161276025,30.5410962676253,0.909,118,-1953.53055990742,98628.3237700094,-184728.522342044,194250.235358854,1160.19164539773,0.948,4501.09921230971,98627.17338672,-183668.052922223,196171.90537932,1000,0.994
"44",10,"Blanco-Sánchez et al. (2022)","NA","survival","fr_onset",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",10,"Blanco-Sánchez et al. (2022)","NA","survival","fr_duration",-0.0533709441578504,49.9791457334686,0.887,118,6320.22085792812,102424.261022653,-191532.076605364,201308.367821081,1000,0.932,7728.06422079543,100160.987673852,-187038.039918346,209671.711412066,999.999999999998,0.956
"46",10,"Blanco-Sánchez et al. (2022)","NA","survival","fr_peak",-0.0563295944632388,14.7581237968991,0.888,118,-2573.13304798321,100466.560466448,-177586.631805957,208912.969814397,962.356498544713,0.984,2668.2143789363,98023.5413861791,-174156.49215913,196820.734149686,1000,0.994
"47",10,"Blanco-Sánchez et al. (2022)","NA","survival","disp_onset",0.0327097434766049,75.7343688247086,0.878,118,-3430.39550650157,101227.44490272,-189954.32254102,199113.932327588,1000,0.976,-80.0373707723046,97864.035579638,-191475.019762318,182760.562344998,956.633468769885,0.988
"48",10,"Blanco-Sánchez et al. (2022)","NA","survival","disp_peak",0.0274119270715549,39.3921195889315,0.884,118,1785.77324340481,101764.88696535,-192647.376448115,189400.149530978,1208.39870490455,0.948,1855.07254479821,98741.1660599757,-185014.488272994,204265.51993151,999.999999999999,0.982
"49",10,"Blanco-Sánchez et al. (2022)","NA","survival","mean_senescence",0.0523156496000401,9.79325646230051,0.899,118,-82.3975867058543,100975.178720633,-181426.327878175,208262.158458712,1000,0.992,-2371.0042103987,101574.314712422,-208157.739829947,192413.961424138,871.512585909844,0.954
"50",10,"Blanco-Sánchez et al. (2022)","NA","survival","fvfm",-0.0211006138464967,5.92480214883245,0.883,118,4808.75493646028,102234.173725507,-204861.968159145,204013.118418113,1000,0.942,-614.370678682997,100999.259725173,-201864.77377662,184418.807815854,1000,0.96
"51",10,"Blanco-Sánchez et al. (2022)","NA","survival","C",0.0262723564733031,13.3472321322185,0.892,118,-5869.47572963383,97792.0974799873,-178691.301327784,198023.857373132,1000,0.944,-3781.36849093666,101465.564462262,-187208.759074247,219946.795605034,1000,0.968
"52",10,"Blanco-Sánchez et al. (2022)","NA","survival","N",0.00609240825604647,16.2204301187557,0.904,118,-4347.45644582893,102382.322722734,-231856.647268492,178412.286910689,1000,0.996,1579.722308987,101659.041502703,-190314.617407849,184879.451228257,1000,0.992
"53",10,"Blanco-Sánchez et al. (2022)","NA","survival","d13C",-0.0162342824643804,39.34441575246,0.889,118,7897.1283321978,98343.6361815787,-203182.827692517,189607.870214729,1000,0.93,-1096.08684157398,99186.6415265183,-211180.895656671,167293.189389556,1000,0.998
"54",10,"Blanco-Sánchez et al. (2022)","NA","survival","d15N",-0.0225040402511542,281.557024731546,0.883,118,1246.57148107524,100423.654180004,-184868.016217956,189172.184316444,1000,0.98,2155.45390289074,99187.2969000419,-184137.096560614,205242.249360964,1000,0.974
