"","id","study","group","fitness","trait","optimum","sd","optimumtest","samplesize","linear","linear.se","linear.95CI.l","linear.95CI.u","linear.effsamp","linear.pMCMC","quadratic","quadratic.se","quadratic.95CI.l","quadratic.95CI.u","quadratic.effsamp","quadratic.pMCMC"
"1",6,"Blanco-Sánchez et al. (2022)","","total seed number","mean_leafarea",0.664030320661886,14.8107055269551,0.813,118,-0.00883973256333712,0.12841705189885,-0.275129395668046,0.230550126409071,1000,0.916,-0.00546357262093743,0.0593847582331392,-0.122237153365859,0.106186438701116,1000,0.958
"2",6,"Blanco-Sánchez et al. (2022)","","total seed number","mean_leafthickness",0.234227155332357,38.1208031736986,0.888,118,0.0856502090734397,0.127062678929146,-0.163571206547203,0.320502544433111,865.709746115137,0.462,-0.0769583287775236,0.0953565411235605,-0.251989680429688,0.109508877721964,1000,0.42
"3",6,"Blanco-Sánchez et al. (2022)","","total seed number","sla",0.318358205503762,9.42042052295315,0.912,118,0.0608851084190572,0.155207864741438,-0.243022953931359,0.344288196189154,1000,0.684,-0.100617876177116,0.0834116338063619,-0.249925927739241,0.0896280619235768,907.417977568812,0.204
"4",6,"Blanco-Sánchez et al. (2022)","","total seed number","ldmc",0.309596837000062,17.7523441828788,0.821,118,0.0077610698349111,0.150729090645877,-0.277405187085606,0.314059151307447,1000,0.942,-0.0205807412887587,0.0779519194286984,-0.168839586796821,0.132327702391194,1000,0.756
"5",6,"Blanco-Sánchez et al. (2022)","","total seed number","fl_onset",-0.853916735664964,151.397849280351,0.824,118,0.165776979066816,0.124680185677778,-0.0881249674712308,0.393693340098253,999.999999999999,0.174,0.0677839813973651,0.0689243062386357,-0.0654706019704463,0.204614144182415,1000,0.318
"6",6,"Blanco-Sánchez et al. (2022)","","total seed number","fl_duration",0.922123055597985,13.2686899727414,0.741,118,0.256078864904701,0.148597641750012,-0.0339336947072297,0.533812346882769,1203.70057587341,0.0880000000000001,-0.09452213854553,0.0866514956824187,-0.261965394529398,0.0692565938952612,999.999999999999,0.27
"7",6,"Blanco-Sánchez et al. (2022)","","total seed number","fl_peak",0.907878541467398,10.2289383770109,0.867,118,-0.199709152605938,0.154576081572926,-0.478750530739489,0.109983688220382,999.999999999999,0.2,0.0864688949840282,0.0881497703584383,-0.0744310843401763,0.263289775510202,1111.79129289562,0.31
"8",6,"Blanco-Sánchez et al. (2022)","","total seed number","fr_onset",-0.178247007608988,296.33731291607,0.837,118,-0.0587613556727159,0.168843999507803,-0.355000782743446,0.294852326333057,1000,0.754,-0.0751729088827974,0.0772720651750843,-0.22354081046791,0.0802527648065734,1000,0.322
"9",6,"Blanco-Sánchez et al. (2022)","","total seed number","fr_duration",-0.177299436212037,26.9680234522989,0.819,118,0.0176756855356971,0.154167415912996,-0.280621720055933,0.29949715040857,1098.62406423632,0.91,0.0202648599580825,0.0845328298640287,-0.157785997085739,0.176443321601255,999.999999999999,0.782
"10",6,"Blanco-Sánchez et al. (2022)","","total seed number","fr_peak",-0.783118203726145,35.4294557176262,0.742,118,-0.209176089743528,0.123674443655724,-0.439648268134079,0.0320464895876285,1000,0.086,-0.0269300487057757,0.0933332125909,-0.21562563192856,0.153717112276354,1000,0.776
"11",6,"Blanco-Sánchez et al. (2022)","","total seed number","disp_onset",0.209438035854293,18.2252752671025,0.849,118,-0.0367874548610583,0.131604883753262,-0.292192050474114,0.199436894065002,1097.68330329871,0.776,0.0607515209822003,0.061568786959287,-0.0479535341291921,0.182056677058426,1000,0.322
"12",6,"Blanco-Sánchez et al. (2022)","","total seed number","disp_peak",-1.15360949972845,46.6158482902427,0.675,118,0.219108428984394,0.204633423792279,-0.1794313966966,0.619436965556815,999.999999999999,0.304,0.00158662282905097,0.0956817028405079,-0.198372688697418,0.175475736439694,1000,0.956
"13",6,"Blanco-Sánchez et al. (2022)","","total seed number","mean_senescence",2.26867632573178,234.301923430015,0.484,118,0.28995198701963,0.136617669781484,0.026760949891468,0.552413066761801,1000,0.032,-0.0294606440567044,0.0527549429424925,-0.122645063267555,0.0809816322580446,1000,0.58
"14",6,"Blanco-Sánchez et al. (2022)","","total seed number","fvfm",-1.49809264957339,139.699157058009,0.734,118,-0.205262470533746,0.140567957909525,-0.496335406568505,0.0526852195762331,1000,0.132,-0.0463736344168364,0.0581890981445548,-0.152770082553616,0.0758485572878271,999.999999999999,0.438
"15",6,"Blanco-Sánchez et al. (2022)","","total seed number","C",0.319351485528466,1839.30598222763,0.819,118,-0.105361036173452,0.115350270191316,-0.340623886004323,0.105492177041015,1000,0.358,0.0581081340945301,0.0850657923439671,-0.106325619246491,0.215884753182763,999.999999999999,0.504
"16",6,"Blanco-Sánchez et al. (2022)","","total seed number","N",0.486285476717735,9.59414168308984,0.843,118,0.0613406382735431,0.13199072527594,-0.202446195675293,0.323917794041336,1000,0.62,-0.0285241872899155,0.0708405095483142,-0.183586399107298,0.0926927610271377,1000,0.682
"17",6,"Blanco-Sánchez et al. (2022)","","total seed number","d13C",-0.619419697174464,53.9195297794499,0.559,118,-0.213891551970349,0.0996068751133353,-0.427379133944669,-0.0344702460497501,1000,0.038,-0.00737863678104904,0.0581964258399157,-0.119784390641144,0.106171664101566,1000,0.898
"18",6,"Blanco-Sánchez et al. (2022)","","total seed number","d15N",0.524325333934239,21.4706822476345,0.828,118,0.052679443812162,0.11663517515045,-0.173986917070579,0.279962597342092,817.704028641003,0.648,-0.0460896911566546,0.0524717194447012,-0.153620748475078,0.0476785433420446,999.999999999999,0.374
