"","id","study","group","fitness","trait","optimum","sd","optimumtest","samplesize","linear","linear.se","linear.95CI.l","linear.95CI.u","linear.effsamp","linear.pMCMC","quadratic","quadratic.se","quadratic.95CI.l","quadratic.95CI.u","quadratic.effsamp","quadratic.pMCMC"
"1",22,"Zhao and Wang (2015)","HZ","total seed number","flower height(cm)",-1.05358450071985,24.5535899658509,0.823,465,0.136754188322777,0.0586029752201783,0.0249143970941077,0.249834370915778,1000,0.022,0.057989366264982,0.036852542616515,-0.0193241052493249,0.124493295064894,1286.23639892537,0.112
"2",22,"Zhao and Wang (2015)","HZ","total seed number","sepal length (mm)",0.730983420961487,22.9490942368307,0.742,465,-0.075932983957478,0.0906455111847932,-0.246156304611759,0.0983400432305643,901.057572461955,0.414,0.01740535335829,0.0374625600747894,-0.058063556367415,0.0885721650920459,999.999999999999,0.65
"3",22,"Zhao and Wang (2015)","HZ","total seed number","sepal width(mm)",3.43951921325185,181.861321734752,0.247,465,0.285642799756441,0.0906194437528353,0.104657032999967,0.459258801249234,1000,0.002,-0.0243138921439986,0.0326420857766666,-0.0867100911200396,0.0387785561470082,1000,0.458
"4",22,"Zhao and Wang (2015)","HZ","total seed number","petal length(mm)",-0.531060312448415,1.00799409831866,0.988,465,0.0941332012769602,0.0735917151790943,-0.0497135579644237,0.237002316767757,999.999999999999,0.192,0.0880277257277885,0.0388921958549902,0.0139729044603882,0.163395875715651,999.999999999998,0.03
"5",22,"Zhao and Wang (2015)","HZ","total seed number","petal width(mm)",0.339991405550481,13.9780398168333,0.901,465,-0.0218100641415432,0.0595191282861872,-0.133566936579882,0.0934850913545233,1000,0.728,0.0332742311739646,0.0353239131504202,-0.0304092114165542,0.103311282218783,1000,0.364
"6",22,"Zhao and Wang (2015)","HZ","pollinator visitation rate","flower height(cm)",-1.60661251586783,129.772117073927,0.187,700,-0.170269669656309,0.0355693217180742,-0.239231344487052,-0.103165833490493,1000,0.001,-0.000750233941374631,0.0208029155667295,-0.0404891036014305,0.0388363912352361,1000,0.958
"7",22,"Zhao and Wang (2015)","HZ","pollinator visitation rate","sepal length (mm)",0.920541047999745,82.3954594941766,0.69,700,0.0569512543799488,0.0500608728594286,-0.0509442187758395,0.14584958280102,1000,0.252,-0.0124048134451784,0.0201672318267954,-0.0545457820990123,0.0230896998837125,1000,0.562
"8",22,"Zhao and Wang (2015)","HZ","pollinator visitation rate","sepal width(mm)",-0.375268318308434,289.344837993959,0.533,700,0.0754004531125274,0.0508385230721425,-0.0249969154247083,0.168531434756005,1060.41374469765,0.142,0.00485146666690156,0.0192689023633563,-0.0299431692546932,0.0438452466785293,1000,0.792
"9",22,"Zhao and Wang (2015)","HZ","pollinator visitation rate","petal length(mm)",-2.0283476191771,24.7164029648279,0.806,700,0.262690765129703,0.0421680426500973,0.181934194813948,0.344212015887024,1100.2075357847,0.001,0.0640800090347054,0.0271043406258862,0.00968708140135277,0.114237396352109,1116.98126074501,0.018
"10",22,"Zhao and Wang (2015)","HZ","pollinator visitation rate","petal width(mm)",2.8580585072232,380.222241470883,0.272,700,0.136937044523604,0.0333877003354071,0.075167136703385,0.202829399335315,1000,0.001,-0.00737053664053071,0.0193676980173086,-0.0444511398964096,0.0326008512929548,1000,0.666
"11",22,"Zhao and Wang (2015)","HZ","bee visitation rate","flower height(cm)",3.14484557668213,138.519026039492,0.244,651,0.404760336714575,0.0876997853232223,0.24222942837514,0.579285093463113,1000,0.001,-0.0286340453221464,0.0503247305570695,-0.127728615327214,0.0694956962724973,1000,0.556
"12",22,"Zhao and Wang (2015)","HZ","bee visitation rate","sepal length (mm)",-0.241365714499795,46.8741676302301,0.812,651,-0.0648473118373996,0.118593250457442,-0.287720159321907,0.171957302489318,1000,0.562,-0.0477606367691281,0.0537343580248967,-0.148720758654235,0.0609934233798413,1000,0.378
"13",22,"Zhao and Wang (2015)","HZ","bee visitation rate","sepal width(mm)",-0.8404648460516,0.568066063798676,0.992,651,0.308667085064409,0.118725764577847,0.0748086294042878,0.540016372920945,998.563710153779,0.01,0.18653103565551,0.0476717104052903,0.098321619550461,0.284089958993718,1000,0.001
"14",22,"Zhao and Wang (2015)","HZ","bee visitation rate","petal length(mm)",-0.603787772686514,0.0861238352881666,1,651,0.559424038081863,0.0959457624296997,0.360130652872613,0.727861349470913,999.999999999999,0.001,0.464438976933736,0.0670493114026622,0.333592162787681,0.587896541706868,1000,0.001
"15",22,"Zhao and Wang (2015)","HZ","bee visitation rate","petal width(mm)",0.337811035863319,5.41773238520966,0.975,651,0.0655909721726756,0.0848727579826853,-0.10266930142825,0.230451979034115,1000,0.444,-0.0968102156291679,0.0459346355978787,-0.185009384193108,-0.00411677600641269,999.999999999999,0.048
"16",22,"Zhao and Wang (2015)","HZ","fly visitation rate","flower height(cm)",4.16048102949762,1499.41177860204,0.05,700,-0.389847055620478,0.0498403251452387,-0.488185586880718,-0.290280044515384,1136.3952530829,0.001,0.0068194353269721,0.0308073721265455,-0.0551583840351668,0.0649637742026243,1000,0.798
"17",22,"Zhao and Wang (2015)","HZ","fly visitation rate","sepal length (mm)",2.45811298605398,92.0249056360193,0.384,700,0.197795229435589,0.07169065921221,0.0748936795571353,0.357410002723554,1179.45971702278,0.00600000000000001,-0.0193169054040592,0.0297563861556267,-0.0758379022154259,0.0387281238135984,1000,0.52
