"","id","study","group","fitness","trait","optimum","sd","optimumtest","samplesize","linear","linear.se","linear.95CI.l","linear.95CI.u","linear.effsamp","linear.pMCMC","quadratic","quadratic.se","quadratic.95CI.l","quadratic.95CI.u","quadratic.effsamp","quadratic.pMCMC"
"1",7,"Blanco-Sánchez et al. (2022)","","total seed number","mean_leafarea",0.623808500353574,24.7658792481381,0.836,119,0.140924107411078,0.109392525430177,-0.071690083554131,0.339191326784203,1095.21862539603,0.198,-0.0522787587221651,0.0892979939434717,-0.224236060443218,0.118380041618366,1000,0.58
"2",7,"Blanco-Sánchez et al. (2022)","","total seed number","mean_leafthickness",0.14640318847936,26.5605016561048,0.856,119,0.0261603390196707,0.0941043702847022,-0.181577528513571,0.195118810326676,999.999999999999,0.808,-0.000529628974885783,0.0699519610915519,-0.149678284840775,0.12043033685768,1000,0.992
"3",7,"Blanco-Sánchez et al. (2022)","","total seed number","sla",1.01369606388283,16.6002707997626,0.666,119,-0.0987053139683869,0.160034292715312,-0.419230111692741,0.18662420443161,1000,0.528,0.00296186690069111,0.0504819000250493,-0.0903457130261813,0.10190479218727,993.6048603585,0.93
"4",7,"Blanco-Sánchez et al. (2022)","","total seed number","ldmc",-0.745185938013289,39.1461473737091,0.617,119,-0.210790328810551,0.122339882812546,-0.435252906099777,0.0470464421996439,1000,0.088,-0.0142576880968079,0.0705007902582333,-0.149929083709139,0.120801142853452,999.999999999999,0.834
"5",7,"Blanco-Sánchez et al. (2022)","","total seed number","fl_onset",0.540248122530894,28.1050648507861,0.895,119,-0.0971242520711735,0.17585230933599,-0.442283915523149,0.253592787135858,1000,0.564,0.0629177913361711,0.124473240638176,-0.181635290384293,0.301637386888615,1000,0.604
"6",7,"Blanco-Sánchez et al. (2022)","","total seed number","fl_duration",-0.126074791784093,47.903384188266,0.772,119,0.0995484897910007,0.115108122692415,-0.117636576665973,0.329763706883909,1108.79007819603,0.408,0.0158087204075203,0.0761733031427599,-0.134449298886466,0.166676913780975,1000,0.846
"7",7,"Blanco-Sánchez et al. (2022)","","total seed number","fl_peak",0.958633755207123,17.606102969169,0.951,119,0.2266073244204,0.211738872242396,-0.207477802599897,0.625887521273398,1000,0.29,-0.123535067985637,0.0636795014417497,-0.244874166663067,0.00414088380057365,1188.56092826834,0.06
"8",7,"Blanco-Sánchez et al. (2022)","","total seed number","fr_onset",0.779387674943223,6.18565477521927,0.953,119,-0.322042473202956,0.143799246403101,-0.608013856210164,-0.0573517384600564,999.999999999999,0.018,0.205644667308012,0.0916015740346519,0.0364486178441439,0.404384608948021,956.320111396203,0.024
"9",7,"Blanco-Sánchez et al. (2022)","","total seed number","fr_duration",-0.0519857165055117,74.6401432869579,0.842,119,0.0444433760193906,0.128426706735055,-0.234498780526337,0.283828283951152,1000,0.724,-0.0289117957042083,0.0890455845901716,-0.214277456412674,0.133054409860051,1000,0.75
"10",7,"Blanco-Sánchez et al. (2022)","","total seed number","fr_peak",-0.184215023225594,29.5620329030327,0.803,119,0.106981373053836,0.107528084382453,-0.0891720347426599,0.332337081183141,1131.31159046799,0.328,0.0200535849771938,0.080294746018202,-0.13722077163402,0.178528888071014,1000,0.818
"11",7,"Blanco-Sánchez et al. (2022)","","total seed number","disp_onset",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",7,"Blanco-Sánchez et al. (2022)","","total seed number","disp_peak",-1.03542685201683,49.4531483678717,0.836,119,0.193438998428091,0.194735818913269,-0.188254820386646,0.571870711268275,1000,0.316,0.0444232473559003,0.105073030651092,-0.142449321032473,0.260316545085516,1000,0.676
"13",7,"Blanco-Sánchez et al. (2022)","","total seed number","mean_senescence",0.37500072220538,83.8271771188194,0.841,119,-0.0271197973469915,0.11610023566786,-0.244745255364251,0.202941185445525,1000,0.788,0.0394389126285909,0.0602905854014001,-0.0700397685868666,0.162348132413172,1000,0.52
"14",7,"Blanco-Sánchez et al. (2022)","","total seed number","fvfm",-0.997071079449959,15.655746347467,0.811,119,0.0910316784422653,0.131658825427996,-0.139390941767488,0.363410709687741,1000,0.496,0.0215049142497826,0.0628178340457549,-0.0981649072200526,0.146674947499378,999.999999999999,0.764
"15",7,"Blanco-Sánchez et al. (2022)","","total seed number","C",-1.71658495073871,52.9646750005667,0.62,119,0.281844970614699,0.111910497817981,0.06592162992456,0.496679404939641,999.999999999999,0.018,0.0528632656433688,0.0600483265369911,-0.0667118184064748,0.165987213062181,1337.07431995898,0.39
"16",7,"Blanco-Sánchez et al. (2022)","","total seed number","N",0.315498088386311,21.9553234309684,0.861,119,-0.0636002018629896,0.107196325170494,-0.283982205939537,0.136158148554387,1000,0.56,0.0544964864122928,0.0775734453181839,-0.10132617635827,0.196975293092692,824.416041932357,0.464
"17",7,"Blanco-Sánchez et al. (2022)","","total seed number","d13C",0.0748842915878701,0.923275743477072,0.984,119,0.0241704166858181,0.104630220106029,-0.171775253336818,0.232559405776556,904.843901853399,0.838,-0.172053037990044,0.0738562336002796,-0.306440318541718,-0.0202147426753072,998.125470000882,0.014
"18",7,"Blanco-Sánchez et al. (2022)","","total seed number","d15N",0.543569902262326,255.187436492028,0.804,119,0.0863734636423893,0.0997716740865938,-0.119890134228626,0.266562384495046,1000,0.388,-0.0339702160429535,0.055192495911821,-0.134255980718081,0.0799971280212048,962.55948610083,0.506
