"","id","study","group","fitness","trait","optimum","sd","optimumtest","samplesize","linear","linear.se","linear.95CI.l","linear.95CI.u","linear.effsamp","linear.pMCMC","quadratic","quadratic.se","quadratic.95CI.l","quadratic.95CI.u","quadratic.effsamp","quadratic.pMCMC"
"1",14,"Gfrerer et al. (2021)","JOS","fruit set","alpha_Terpinene_SV",-0.0264558485904223,43.2393890453213,0.902,232,-1643.32347868549,98770.8996067947,-191413.39684587,185256.170608191,1000,0.998,-3668.01214818437,101390.503819358,-180900.715268872,211377.738624762,1000,0.98
"2",14,"Gfrerer et al. (2021)","JOS","fruit set","beta_Lutidine",0.0150675679185577,28.9705229860793,0.886,232,-6306.23051075664,104181.573231704,-181673.25880946,225050.884767913,1000,0.944,8500.6311832767,102440.456500184,-187845.044907745,210771.520378008,1000,0.93
"3",14,"Gfrerer et al. (2021)","JOS","fruit set","cf.Bicycloelemene",-0.0412831567614353,8.61711270527727,0.901,232,-5217.17917889165,100170.230910272,-186056.016623726,206561.021871083,999.999999999999,0.95,-3079.33021250573,98346.1777580694,-198291.792992256,182984.594284037,1000,0.976
"4",14,"Gfrerer et al. (2021)","JOS","fruit set","Isobicyclogermacrene",-0.0240686276297282,61.4795057591504,0.89,232,5323.98630111004,100489.60841201,-198079.541732584,181907.595713153,1000,0.99,1084.12343169722,99010.3270589642,-191690.88699198,199085.762917871,1000,0.974
"5",14,"Gfrerer et al. (2021)","JOS","fruit set","X1_Octanol_SV",-0.00116061954123731,26.9751405852896,0.883,232,348.920487779316,100028.379062745,-187030.810571577,190891.61616247,1029.5296844428,0.992,4181.79857363408,100296.264199169,-207710.839084278,203167.643988209,1000,0.938
"6",14,"Gfrerer et al. (2021)","JOS","fruit set","X2.6_dimethyl_7_Octen_4_one",-0.0395752379000177,29.1601928302071,0.902,232,2013.82107447379,98091.6377493746,-177533.983354785,199591.882409377,1112.65770220817,0.994,4842.91759966562,97603.6307506464,-166388.004257759,201819.794913564,999.999999999999,0.96
"7",14,"Gfrerer et al. (2021)","JOS","fruit set","X2_Decanone",0.00132870111335605,7.20462276050541,0.891,232,1174.59530195301,100209.886419581,-196645.025215913,197152.321107845,1000,0.988,-206.881882832528,97265.7654646535,-213689.961205205,163303.272634519,999.999999999999,0.984
"8",14,"Gfrerer et al. (2021)","JOS","fruit set","X2_Heptanol_S",0.0278400343911013,58.5147859837759,0.893,232,281.344585222,101112.317708409,-174933.489678408,212226.44582069,865.604605852274,0.986,-1594.4465931441,99412.5798773851,-204236.477910439,185498.48604914,858.477820389859,0.982
"9",14,"Gfrerer et al. (2021)","JOS","fruit set","X2_Nonanol_S",-0.0210056914980014,20.7913928828852,0.9,232,1576.54449456314,99608.8959952086,-202203.14151489,187334.579846987,1000,0.978,-1149.75182146409,101029.348789041,-209116.742650424,186500.912645658,1000,0.998
"10",14,"Gfrerer et al. (2021)","JOS","fruit set","UNK681",0.0112842352642203,454.916655411053,0.891,232,31.3013236697527,98268.400098628,-186967.202883776,188519.15066125,645.454081718307,0.992,4316.58865989987,99354.2615966693,-214279.431183836,174975.520323701,999.999999999999,0.94
"11",14,"Gfrerer et al. (2021)","JOS","fruit set","UNK883",0.0352738901612305,12.8088388096693,0.877,232,-2132.38616584696,103415.590880644,-199304.973410265,191917.260597224,999.999999999999,0.958,-381.774844703003,98745.1980183474,-209334.318531721,179094.737467706,1000,0.976
"12",14,"Gfrerer et al. (2021)","JOS","fruit set","UNK960",0.033551758015272,8.59779568093421,0.873,232,-7271.07045953619,105578.957721792,-219443.196799266,192385.261920276,999.999999999999,0.954,-8133.51844659116,97023.2867184986,-201904.282131967,167764.390245361,1000,0.956
"13",14,"Gfrerer et al. (2021)","JOS","fruit set","UNK1279",-0.0304338184004209,84.0656565162878,0.906,232,-995.173755434117,99309.2489542903,-195182.09309778,185852.319134127,1000,0.976,-3102.47013088398,105218.842239087,-218116.883726176,184565.119348385,1124.62566938263,0.988
"14",14,"Gfrerer et al. (2021)","JOS","fruit set","X3_Octanol",-0.00420155596269949,81.2653549464144,0.904,232,1431.60985796695,101910.022316553,-187552.81902999,199555.819784681,999.999999999999,0.994,1842.56204802805,98739.1416912233,-172724.383616643,210239.906438391,999.999999999999,0.974
"15",14,"Gfrerer et al. (2021)","JOS","fruit set","UNK1409",0.0250511673834831,48.9755004761695,0.885,232,-3047.17323265787,103505.019179438,-219928.40099788,188090.938087072,1247.10346448086,0.984,-4126.59876813663,98942.2141239167,-199404.198906277,191806.469640176,999.999999999999,0.984
"16",14,"Gfrerer et al. (2021)","JOS","fruit set","UNK1440",0.0234109791645003,12.3386498843752,0.878,232,-581.697378628613,99787.6647196441,-198191.240181748,179351.195220408,1000,0.996,57.1051013317861,96659.8031055183,-183778.164772738,194569.596499212,1000,0.946
"17",14,"Gfrerer et al. (2021)","JOS","fruit set","UNK1496",-0.0221041795365946,42.9950689335788,0.891,232,2011.08661507835,100178.651918651,-184249.118399773,215657.993339387,1000,0.976,1776.99117396444,102995.13574081,-183489.075767412,212113.595734522,1000,0.978
"18",14,"Gfrerer et al. (2021)","JOS","fruit set","UNK1503",-0.0387377247228571,10.640026969422,0.904,232,4737.67090616451,100225.870445659,-193201.315024838,185818.657453175,999.999999999999,0.952,-307.079049887534,99524.8730243071,-188182.463932038,191148.217073719,1000,1
"19",14,"Gfrerer et al. (2021)","JOS","fruit set","UNK1757_1",-0.0321238420571043,31.1174171082286,0.889,232,-3688.08725815631,101574.871198681,-199084.268778417,193268.442058102,1000,0.98,520.269208533226,100922.593926592,-201181.11644592,189062.320181797,1000,0.974
